"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 14:00","2020","07","07","14:00","26.4","","15.4","","51","","0.0","","13","","14","","","","94.77","","31","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 15:00","2020","07","07","15:00","27.2","","15.7","","49","","0.0","","15","","13","","","","94.68","","32","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 16:00","2020","07","07","16:00","27.4","","13.7","","43","","0.0","","15","","10","","","","94.60","","31","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 17:00","2020","07","07","17:00","27.2","","13.8","","44","","0.0","","13","","17","","","","94.53","","30","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 18:00","2020","07","07","18:00","26.6","","13.9","","46","","0.0","","14","","20","","","","94.48","","30","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 19:00","2020","07","07","19:00","23.7","","17.7","","69","","2.7","","12","","11","","","","94.40","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 20:00","2020","07","07","20:00","23.2","","16.8","","67","","0.0","","11","","13","","","","94.33","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 21:00","2020","07","07","21:00","20.9","","17.3","","80","","0.0","","4","","15","","","","94.31","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 22:00","2020","07","07","22:00","20.8","","17.1","","79","","0.0","","8","","17","","","","94.29","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-07 23:00","2020","07","07","23:00","21.2","","16.5","","74","","0.9","","12","","15","","","","94.14","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 00:00","2020","07","08","00:00","20.5","","15.7","","74","","0.0","","12","","12","","","","94.09","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 01:00","2020","07","08","01:00","18.2","","15.5","","84","","0.0","","25","","9","","","","94.04","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 02:00","2020","07","08","02:00","17.0","","15.4","","90","","0.3","","0","","1","","","","94.00","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 03:00","2020","07","08","03:00","16.8","","15.4","","91","","1.1","","28","","5","","","","93.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 04:00","2020","07","08","04:00","17.1","","14.7","","85","","0.5","","13","","21","","","","93.70","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 05:00","2020","07","08","05:00","16.3","","15.0","","92","","1.1","","15","","17","","","","93.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 06:00","2020","07","08","06:00","15.5","","14.1","","91","","0.0","","16","","22","","","","93.53","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 07:00","2020","07","08","07:00","15.2","","13.1","","87","","0.0","","18","","32","","","","93.49","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 08:00","2020","07","08","08:00","15.4","","13.0","","86","","0.0","","20","","30","","","","93.52","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 09:00","2020","07","08","09:00","15.9","","13.0","","83","","0.0","","20","","31","","","","93.57","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 10:00","2020","07","08","10:00","17.6","","13.2","","75","","0.0","","20","","35","","","","93.61","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 11:00","2020","07","08","11:00","17.7","","12.2","","70","","0.0","","19","","26","","","","93.68","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 12:00","2020","07","08","12:00","18.4","","12.9","","70","","0.0","","17","","32","","","","93.71","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 13:00","2020","07","08","13:00","18.8","","13.0","","69","","0.0","","16","","28","","","","93.70","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 14:00","2020","07","08","14:00","16.1","","13.8","","86","","0.5","","14","","18","","","","93.73","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 15:00","2020","07","08","15:00","17.5","","15.0","","86","","3.1","","13","","13","","","","93.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 16:00","2020","07","08","16:00","19.4","","13.6","","70","","0.0","","15","","24","","","","93.64","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 17:00","2020","07","08","17:00","18.4","","14.5","","78","","2.9","","13","","19","","","","93.67","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 18:00","2020","07","08","18:00","18.4","","14.4","","77","","0.0","","9","","19","","","","93.74","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 19:00","2020","07","08","19:00","17.1","","13.5","","79","","0.9","","9","","15","","","","93.82","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 20:00","2020","07","08","20:00","16.4","","13.9","","85","","0.0","","3","","14","","","","93.91","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 21:00","2020","07","08","21:00","16.4","","14.3","","87","","0.0","","1","","13","","","","94.03","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 22:00","2020","07","08","22:00","16.0","","14.1","","88","","0.0","","35","","14","","","","94.18","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-08 23:00","2020","07","08","23:00","15.6","","14.1","","91","","0.0","","34","","23","","","","94.28","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 00:00","2020","07","09","00:00","15.7","","14.2","","91","","0.0","","34","","25","","","","94.40","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 01:00","2020","07","09","01:00","15.6","","14.0","","90","","0.0","","33","","26","","","","94.51","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 02:00","2020","07","09","02:00","15.5","","13.9","","90","","0.0","","32","","19","","","","94.61","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 03:00","2020","07","09","03:00","15.3","","13.5","","89","","0.0","","32","","18","","","","94.70","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 04:00","2020","07","09","04:00","14.6","","13.3","","92","","0.0","","33","","18","","","","94.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 05:00","2020","07","09","05:00","14.6","","13.0","","90","","0.0","","33","","15","","","","94.83","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 06:00","2020","07","09","06:00","14.2","","12.3","","88","","0.0","","31","","20","","","","94.88","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 07:00","2020","07","09","07:00","14.1","","11.8","","86","","0.0","","31","","22","","","","94.94","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 08:00","2020","07","09","08:00","14.4","","12.1","","86","","0.0","","31","","19","","","","95.00","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 09:00","2020","07","09","09:00","15.9","","12.6","","81","","0.0","","30","","21","","","","95.01","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 10:00","2020","07","09","10:00","17.4","","12.8","","74","","0.0","","31","","25","","","","95.04","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 11:00","2020","07","09","11:00","18.3","","12.8","","71","","0.0","","33","","22","","","","95.09","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 12:00","2020","07","09","12:00","19.2","","13.5","","70","","0.0","","30","","18","","","","95.14","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 13:00","2020","07","09","13:00","20.8","","12.6","","59","","0.0","","32","","15","","","","95.17","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 14:00","2020","07","09","14:00","21.0","","11.4","","54","","0.0","","29","","14","","","","95.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 15:00","2020","07","09","15:00","21.5","","11.4","","53","","0.0","","27","","17","","","","95.20","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 16:00","2020","07","09","16:00","22.1","","11.9","","53","","0.0","","29","","16","","","","95.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 17:00","2020","07","09","17:00","21.2","","11.6","","54","","0.0","","31","","16","","","","95.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 18:00","2020","07","09","18:00","22.3","","12.0","","52","","0.0","","31","","11","","","","95.22","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 19:00","2020","07","09","19:00","21.7","","11.3","","52","","0.0","","36","","11","","","","95.23","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 20:00","2020","07","09","20:00","19.5","","12.7","","65","","0.0","","32","","9","","","","95.28","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 21:00","2020","07","09","21:00","18.8","","13.6","","72","","0.0","","31","","6","","","","95.30","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 22:00","2020","07","09","22:00","16.4","","13.0","","80","","0.0","","31","","3","","","","95.33","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-09 23:00","2020","07","09","23:00","15.6","","11.7","","78","","0.0","","","","0","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 00:00","2020","07","10","00:00","14.3","","11.3","","82","","0.0","","15","","6","","","","95.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 01:00","2020","07","10","01:00","13.7","","11.1","","84","","0.0","","16","","6","","","","95.36","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 02:00","2020","07","10","02:00","12.7","","10.3","","85","","0.0","","14","","9","","","","95.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 03:00","2020","07","10","03:00","12.4","","10.5","","88","","0.0","","16","","10","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 04:00","2020","07","10","04:00","12.2","","10.5","","90","","0.0","","18","","5","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 05:00","2020","07","10","05:00","11.7","","9.9","","89","","0.0","","16","","7","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 06:00","2020","07","10","06:00","12.7","","10.5","","86","","0.0","","18","","4","","","","95.36","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 07:00","2020","07","10","07:00","15.8","","12.0","","78","","0.0","","14","","10","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 08:00","2020","07","10","08:00","17.8","","11.7","","67","","0.0","","15","","12","","","","95.33","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 09:00","2020","07","10","09:00","20.4","","12.6","","61","","0.0","","14","","15","","","","95.30","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 10:00","2020","07","10","10:00","21.2","","13.3","","61","","0.0","","15","","22","","","","95.29","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 11:00","2020","07","10","11:00","22.3","","12.6","","54","","0.0","","13","","22","","","","95.23","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 12:00","2020","07","10","12:00","23.7","","13.2","","52","","0.0","","15","","24","","","","95.20","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 13:00","2020","07","10","13:00","22.7","","13.7","","57","","0.0","","20","","21","","","","95.24","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 14:00","2020","07","10","14:00","22.2","","14.5","","62","","0.0","","21","","16","","","","95.27","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 15:00","2020","07","10","15:00","19.8","","15.9","","79","","0.0","","20","","17","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 16:00","2020","07","10","16:00","18.6","","14.5","","77","","0.0","","24","","15","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 17:00","2020","07","10","17:00","18.1","","13.5","","75","","0.0","","21","","20","","","","95.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 18:00","2020","07","10","18:00","18.1","","14.3","","78","","0.0","","21","","16","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 19:00","2020","07","10","19:00","19.0","","15.3","","79","","0.0","","23","","17","","","","95.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 20:00","2020","07","10","20:00","18.4","","15.5","","83","","0.0","","23","","11","","","","95.40","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 21:00","2020","07","10","21:00","17.9","","15.5","","86","","0.8","","22","","8","","","","95.48","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 22:00","2020","07","10","22:00","16.7","","15.0","","90","","9.3","","34","","10","","","","95.57","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-10 23:00","2020","07","10","23:00","14.5","","13.3","","92","","0.0","","33","","10","","","","95.55","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 00:00","2020","07","11","00:00","13.4","","12.3","","93","","0.2","","30","","12","","","","95.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 01:00","2020","07","11","01:00","12.1","","11.2","","94","","0.0","","28","","11","","","","95.64","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 02:00","2020","07","11","02:00","11.5","","10.7","","94","","0.0","","28","","8","","","","95.69","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 03:00","2020","07","11","03:00","10.3","","9.5","","95","","0.0","","26","","8","","","","95.70","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 04:00","2020","07","11","04:00","10.1","","9.4","","95","","0.0","","25","","12","","","","95.71","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 05:00","2020","07","11","05:00","9.6","","8.8","","95","","0.0","","24","","10","","","","95.74","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 06:00","2020","07","11","06:00","10.2","","9.4","","95","","0.0","","25","","14","","","","95.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 07:00","2020","07","11","07:00","12.6","","11.4","","92","","0.0","","25","","7","","","","95.81","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 08:00","2020","07","11","08:00","16.0","","13.3","","84","","0.0","","28","","7","","","","95.83","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 09:00","2020","07","11","09:00","18.2","","14.0","","76","","0.0","","26","","8","","","","95.84","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 10:00","2020","07","11","10:00","20.2","","13.7","","67","","0.0","","23","","8","","","","95.85","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 11:00","2020","07","11","11:00","21.9","","13.8","","60","","0.0","","24","","10","","","","95.83","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 12:00","2020","07","11","12:00","22.8","","12.6","","53","","0.0","","24","","13","","","","95.82","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 13:00","2020","07","11","13:00","23.2","","10.7","","45","","0.0","","23","","11","","","","95.81","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 14:00","2020","07","11","14:00","24.2","","11.6","","45","","0.0","","24","","13","","","","95.77","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 15:00","2020","07","11","15:00","24.5","","11.3","","44","","0.0","","20","","15","","","","95.70","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 16:00","2020","07","11","16:00","24.6","","10.8","","42","","0.0","","19","","15","","","","95.65","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 17:00","2020","07","11","17:00","24.7","","11.1","","42","","0.0","","18","","13","","","","95.60","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 18:00","2020","07","11","18:00","24.7","","10.9","","42","","0.0","","19","","12","","","","95.57","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 19:00","2020","07","11","19:00","24.2","","11.3","","44","","0.0","","18","","17","","","","95.53","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 20:00","2020","07","11","20:00","23.3","","11.0","","46","","0.0","","17","","15","","","","95.48","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 21:00","2020","07","11","21:00","20.1","","11.9","","59","","0.0","","16","","12","","","","95.45","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 22:00","2020","07","11","22:00","19.4","","12.0","","62","","0.0","","16","","14","","","","95.42","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-11 23:00","2020","07","11","23:00","17.5","","11.4","","67","","0.0","","14","","14","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 00:00","2020","07","12","00:00","18.2","","11.5","","65","","0.0","","15","","15","","","","95.33","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 01:00","2020","07","12","01:00","17.1","","11.9","","71","","0.0","","15","","16","","","","95.28","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 02:00","2020","07","12","02:00","17.1","","11.9","","71","","0.0","","15","","17","","","","95.21","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 03:00","2020","07","12","03:00","16.6","","12.0","","74","","0.0","","15","","15","","","","95.13","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 04:00","2020","07","12","04:00","17.0","","11.1","","68","","0.0","","15","","19","","","","95.03","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 05:00","2020","07","12","05:00","17.0","","11.2","","69","","0.0","","15","","20","","","","94.96","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 06:00","2020","07","12","06:00","17.3","","11.6","","69","","0.0","","16","","19","","","","94.91","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 07:00","2020","07","12","07:00","19.1","","12.3","","65","","0.0","","16","","24","","","","94.86","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 08:00","2020","07","12","08:00","20.5","","12.2","","59","","0.0","","17","","24","","","","94.87","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 09:00","2020","07","12","09:00","21.1","","13.2","","61","","0.0","","17","","22","","","","94.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 10:00","2020","07","12","10:00","19.9","","13.3","","66","","0.0","","18","","18","","","","94.81","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 11:00","2020","07","12","11:00","19.1","","13.9","","72","","0.0","","19","","14","","","","94.76","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 12:00","2020","07","12","12:00","19.7","","14.4","","72","","0.0","","13","","21","","","","94.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 13:00","2020","07","12","13:00","22.7","","13.9","","57","","0.0","","15","","15","","","","94.55","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 14:00","2020","07","12","14:00","23.0","","13.2","","54","","0.0","","18","","15","","","","94.56","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 15:00","2020","07","12","15:00","24.6","","12.9","","48","","0.0","","23","","21","","","","94.55","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 16:00","2020","07","12","16:00","25.7","","13.9","","48","","0.0","","26","","11","","","","94.51","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 17:00","2020","07","12","17:00","24.5","","14.0","","52","","0.0","","24","","12","","","","94.48","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 18:00","2020","07","12","18:00","24.7","","15.8","","58","","0.0","","31","","20","","","","94.48","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 19:00","2020","07","12","19:00","22.6","","14.2","","59","","0.0","","32","","20","","","","94.46","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 20:00","2020","07","12","20:00","19.9","","14.0","","69","","0.0","","32","","21","","","","94.45","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 21:00","2020","07","12","21:00","18.0","","12.9","","72","","0.2","","31","","17","","","","94.56","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 22:00","2020","07","12","22:00","16.9","","12.5","","75","","0.0","","31","","20","","","","94.56","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-12 23:00","2020","07","12","23:00","14.6","","11.9","","84","","0.0","","30","","10","","","","94.55","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 00:00","2020","07","13","00:00","13.0","","11.6","","91","","0.0","","22","","7","","","","94.57","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 01:00","2020","07","13","01:00","13.6","","12.1","","91","","0.0","","23","","13","","","","94.63","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 02:00","2020","07","13","02:00","12.0","","9.9","","87","","0.0","","28","","11","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 03:00","2020","07","13","03:00","10.5","","9.2","","92","","0.0","","22","","12","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 04:00","2020","07","13","04:00","10.9","","9.8","","93","","0.0","","23","","12","","","","94.61","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 05:00","2020","07","13","05:00","11.5","","10.2","","92","","0.0","","24","","16","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 06:00","2020","07","13","06:00","11.3","","10.0","","92","","0.0","","25","","13","","","","94.60","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 07:00","2020","07","13","07:00","13.1","","11.2","","88","","0.0","","25","","15","","","","94.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 08:00","2020","07","13","08:00","14.1","","10.1","","76","","0.0","","29","","20","","","","94.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 09:00","2020","07","13","09:00","15.1","","10.0","","72","","0.0","","31","","26","","","","94.58","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 10:00","2020","07","13","10:00","14.9","","10.6","","75","","0.0","","30","","13","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 11:00","2020","07","13","11:00","15.0","","9.9","","71","","0.0","","26","","15","","","","94.61","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 12:00","2020","07","13","12:00","15.6","","11.5","","76","","0.0","","24","","17","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 13:00","2020","07","13","13:00","17.2","","9.5","","60","","0.0","","28","","22","","","","94.58","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 14:00","2020","07","13","14:00","12.9","","8.4","","74","","0.0","","29","","21","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 15:00","2020","07","13","15:00","15.7","","9.5","","66","","0.0","","29","","24","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 16:00","2020","07","13","16:00","17.3","","10.9","","66","","0.0","","26","","17","","","","94.53","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 17:00","2020","07","13","17:00","19.6","","8.7","","50","","0.0","","27","","33","","","","94.54","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 18:00","2020","07","13","18:00","13.6","","9.8","","78","","0.0","","29","","26","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 19:00","2020","07","13","19:00","14.9","","9.1","","69","","0.0","","28","","22","","","","94.64","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 20:00","2020","07","13","20:00","15.1","","8.8","","66","","0.0","","28","","18","","","","94.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 21:00","2020","07","13","21:00","13.1","","9.0","","76","","0.0","","26","","15","","","","94.67","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 22:00","2020","07","13","22:00","12.3","","9.7","","84","","0.2","","25","","15","","","","94.67","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-13 23:00","2020","07","13","23:00","12.4","","10.2","","87","","0.0","","25","","19","","","","94.67","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-14 00:00","2020","07","14","00:00","12.2","","8.7","","79","","0.0","","25","","19","","","","94.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-14 01:00","2020","07","14","01:00","11.7","","8.8","","82","","0.0","","24","","16","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-14 02:00","2020","07","14","02:00","12.3","","8.8","","79","","0.0","","26","","18","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-14 03:00","2020","07","14","03:00","11.9","","8.7","","81","","0.0","","25","","16","","","","94.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-14 04:00","2020","07","14","04:00","10.5","","8.8","","89","","0.0","","24","","16","","","","94.58","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-14 05:00","2020","07","14","05:00","11.2","","8.9","","86","","0.0","","24","","20","","","","94.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-07-14 06:00","2020","07","14","06:00","11.9","","8.9","","82","","0.0","","26","","23","","","","94.63","","","","","","NA"
